"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","p_FC","adj_diff","diff_pfc"
0,1.26623533573558,0.512,0.322,0,"adult","Zbtb16",1.26623533573558,0.37109375,0.469892019120625
0,1.22573903218387,0.461,0.261,0,"adult","Camk2a",1.22573903218387,0.433839479392625,0.531773983593872
0,1.17822315955958,0.211,0.101,0,"adult","Ddn",1.17822315955958,0.521327014218009,0.614239561855704
0,1.11257760641881,0.169,0.09,0,"adult","Adamts20",1.11257760641881,0.467455621301775,0.520080656254947
0,1.0880179227626,0.32,0.207,0,"adult","Shank1",1.0880179227626,0.353125,0.384206328975544
0,1.07814062719248,0.318,0.206,0,"adult","Kif5a",1.07814062719248,0.352201257861635,0.379722485048922
0,1.06580155838398,0.246,0.145,0,"adult","Jph4",1.06580155838398,0.410569105691057,0.437585192669847
0,0.970778921840296,0.567,0.45,0,"adult","Plp1",0.970778921840296,0.206349206349206,0.200319460062283
0,0.961129415197277,0.255,0.161,0,"adult","Mobp",0.961129415197277,0.368627450980392,0.354298686386447
0,0.857907269758714,1,0.994,0,"adult","Gm42418",0.857907269758714,0.00600000000000001,0.00514744361855229
0,0.741399608575968,0.398,0.294,0,"adult","Chd3",0.741399608575968,0.261306532663317,0.193732561034926
0,0.663102071606154,0.429,0.294,0,"adult","Cplx2",0.663102071606154,0.314685314685315,0.208668484071867
0,0.636499223811569,0.998,0.995,0,"adult","mt-Nd2",0.636499223811569,0.0030060120240481,0.00191332432007486
0,0.60921928215242,0.998,0.996,0,"adult","mt-Nd4",0.60921928215242,0.00200400801603207,0.00122088032495475
0,0.581360846272538,0.999,0.999,0,"adult","mt-Co2",0.581360846272538,0,0
0,2.23257599894824,0.241,0.083,0,"aged","C130073E24Rik",2.23257599894824,0.655601659751037,1.4636805304308
0,2.14240977157611,0.101,0.036,0,"aged","Rpe65",2.14240977157611,0.643564356435644,1.37877856586581
0,1.90767669292589,0.082,0.026,0,"aged","Pcdhb9",1.90767669292589,0.682926829268293,1.3028035951689
0,1.75776664403457,0.371,0.275,0,"aged","Uba52",1.75776664403457,0.258760107816712,0.454839886327005
0,1.44311458830497,0.163,0.084,0,"aged","C4b",1.44311458830497,0.484662576687117,0.699423634822656
0,1.19268328346045,0.287,0.189,0,"aged","C030005K06Rik",1.19268328346045,0.341463414634146,0.407257706547471
0,1.18531696395077,0.271,0.154,0,"aged","Shroom3",1.18531696395077,0.431734317343173,0.511742010266569
0,0.954158937911298,0.348,0.213,0,"aged","3222401L13Rik",0.954158937911298,0.387931034482759,0.3701478638449
0,0.914764061654413,0.792,0.61,0,"aged","AC149090.1",0.914764061654413,0.22979797979798,0.210210933359979
0,0.901958639400951,0.18,0.099,0,"aged","Acss3",0.901958639400951,0.45,0.405881387730428
0,0.880193143749523,0.473,0.378,0,"aged","Adam23",0.880193143749523,0.200845665961945,0.176782978131511
0,0.834675009936101,0.327,0.229,0,"aged","Gabrg3",0.834675009936101,0.299694189602446,0.250147250684214
0,0.821141979329127,0.516,0.414,0,"aged","Gm20713",0.821141979329127,0.197674418604651,0.162318763355758
0,0.750979846417055,0.554,0.464,0,"aged","Gm35188",0.750979846417055,0.162454873646209,0.122000336060532
0,0.750313696768966,0.451,0.328,0,"aged","Nr6a1",0.750313696768966,0.272727272727273,0.204631008209718
