"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","p_FC","adj_diff","diff_pfc"
2.41592474789916e-08,17.038449530635,0.75,0,0.000779981304859242,"F","Xist",17.0384491189989,1,17.0384491189989
0.000226249469506412,14.6109097077824,0.375,0,1,"F","Ubr3",14.607603997212,1,14.607603997212
0.0032749915813926,14.4862688794943,0.25,0,1,"F","1810044D09Rik",14.4388264708681,1,14.4388264708681
0.0032749915813926,14.2364838088177,0.25,0,1,"F","Ndufaf4",14.1898594441951,1,14.1898594441951
0.000875956178115098,14.1999123588754,0.312,0,1,"F","Galnt11",14.1874738579159,1,14.1874738579159
0.0032749915813926,14.0877839461023,0.25,0,1,"F","Polr2d",14.0416465722784,1,14.0416465722784
0.0032749915813926,14.0290031270434,0.25,0,1,"F","Ttc9c",13.983058259907,1,13.983058259907
0.0032749915813926,14.0257415296912,0.25,0,1,"F","Ptprr",13.9798073442587,1,13.9798073442587
0.0032749915813926,13.8639375822894,0.25,0,1,"F","Elac2",13.8185333034225,1,13.8185333034225
0.0032749915813926,13.8272681350401,0.25,0,1,"F","Simc1",13.7819839483042,1,13.7819839483042
0.0032749915813926,13.81536811774,0.25,0,1,"F","Gm20522",13.7701229034605,1,13.7701229034605
0.0032749915813926,13.7749641264428,0.25,0,1,"F","Srrd",13.7298512348947,1,13.7298512348947
0.0032749915813926,13.6630118205372,0.25,0,1,"F","Cttnbp2nl",13.6182655718485,1,13.6182655718485
0.0032749915813926,13.4612652259929,0.25,0,1,"F","Gm34961",13.4171796957028,1,13.4171796957028
0.0032749915813926,13.4367670587224,0.25,0,1,"F","Vac14",13.3927617597239,1,13.3927617597239
0.00697988369773406,14.0488075384579,0.364,0,1,"M","Htatsf1",13.9507484957476,1,13.9507484957476
0.00450707011539855,13.7306392369393,0.394,0,1,"M","3830406C13Rik",13.6687542831691,1,13.6687542831691
0.00697988369773406,13.3258757325844,0.364,0,1,"M","Mgat1",13.2328626698006,1,13.2328626698006
0.00422152939512845,4.60505764819238,0.485,0.062,1,"M","Snap25",4.58561726196427,0.872164948453608,3.99941464290905
0.00899270570383282,3.58274060742647,0.424,0.062,1,"M","Clasp1",3.55052207553071,0.85377358490566,3.03134196071254
0.00644543466648032,3.57545129236816,0.455,0.062,1,"M","Gde1",3.55240595466002,0.863736263736264,3.0683418465525
0.00085028545200707,3.35630988940093,0.667,0.188,1,"M","Gstm5",3.35345606792955,0.718140929535232,2.40825405777849
0.00221308618881537,3.18112113898914,0.545,0.062,1,"M","Msrb2",3.1740810437315,0.886238532110092,2.81299292499507
0.00841290882723918,2.71974996846779,0.515,0.125,1,"M","Usp8",2.69686895995019,0.757281553398058,2.04228911530208
0.00439972956511011,2.69454867381364,0.636,0.25,1,"M","Snhg8",2.68269338834883,0.606918238993711,1.62817554701674
0.00766597163415333,2.28319788449844,0.636,0.25,1,"M","Stim1",2.26569495428071,0.606918238993711,1.37509159174899
0.00900460548608051,2.02784610670393,0.576,0.125,1,"M","Snrpd1",2.00958615252657,0.782986111111111,1.57347804650952
0.00221758397217101,1.83644434347357,1,1,1,"M","mt-Nd3",1.8323718739317,0,0
0.00178005921696598,1.5086466701074,0.758,0.25,1,"M","Slc25a18",1.50596118969713,0.670184696569921,1.00927214296325
0.00891105405132915,1.34816534330279,0.909,0.75,1,"M","Lrrc23",1.33615176905849,0.174917491749175,0.233716316039935
