"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","p_FC","adj_diff","diff_pfc"
4.14485154461986e-07,5.79962380849236,0.414,0.016,0.0133816532118052,"adult","Garnl3",5.79962140463439,0.961352657004831,5.57548144696736
8.32219907766732e-07,17.6876327033621,0.345,0,0.0268682197222489,"adult","Emb",17.687617983362,1,17.687617983362
3.35068538894003e-06,15.5590768447342,0.31,0,0.108176877781929,"adult","Dpysl3",15.5590247111627,1,15.5590247111627
1.05268719612185e-05,1.75051616100401,0.759,0.312,0.339860061267938,"adult","Scarb2",1.75049773354452,0.588932806324111,1.03092554268037
1.10762868337129e-05,3.93308229756284,0.379,0.031,0.357597920426421,"adult","Serpina3n",3.93303873361517,0.91820580474934,3.61133899550944
2.27901621090432e-05,4.88903036871529,0.345,0.031,0.735780383690459,"adult","Ccdc3",4.88891894692063,0.910144927536232,4.44962478067559
2.56049683719419e-05,2.81440881789869,0.655,0.234,0.826656403888144,"adult","Il6st",2.81433675504993,0.642748091603053,1.80890957843667
2.77602723364263e-05,4.58351623568046,0.483,0.125,0.896240392381524,"adult","Slc38a1",4.5833889960215,0.74120082815735,3.39721171961842
0.00966636891660649,16.1116320664692,0.103,0,1,"adult","Mia",15.955891087066,1,15.955891087066
0.00071383774740517,16.0135543537964,0.172,0,1,"adult","Gm29478",16.0021232742286,1,16.0021232742286
0.000191827725466989,15.4229775257874,0.207,0,1,"adult","Spag16",15.4200189710887,1,15.4200189710887
0.00262906368032207,14.7648427957601,0.138,0,1,"adult","Cpxm2",14.7260250838201,1,14.7260250838201
0.00071383774740517,14.6810204720205,0.172,0,1,"adult","Ak9",14.6705406054372,1,14.6705406054372
0.00071383774740517,14.6659247162945,0.172,0,1,"adult","Fam189a1",14.6554556256314,1,14.6554556256314
0.00071383774740517,14.6316241347717,0.172,0,1,"adult","Nuf2",14.6211795291585,1,14.6211795291585
1.18958251675943e-06,1.75971929859089,0.969,0.793,0.0384056715535781,"aged","Gm3764",1.75971720525958,0.181630546955624,0.31961839847852
9.29565357857897e-06,1.17045524964976,1,0.897,0.300110175784422,"aged","Cadm2",1.17044436950323,0.103,0.120555770058833
0.00173075902328767,15.1464633828917,0.281,0,1,"aged","Gm7967",15.1202485047209,1,15.1202485047209
0.00017905459293334,14.9513105911667,0.375,0,1,"aged","Maml3",14.948633490335,1,14.948633490335
0.000834363036585122,13.5583417605348,0.312,0,1,"aged","5430405H02Rik",13.5470291813325,1,13.5470291813325
0.00383975491960246,5.18945302380058,0.297,0.034,1,"aged","Gm29514",5.1695267960224,0.885521885521886,4.57772911566966
0.00409250130704977,3.56261905772442,0.375,0.103,1,"aged","Setdb1",3.54803903457416,0.725333333333333,2.57351097974446
0.0072126809349959,3.29409112890269,0.391,0.138,1,"aged","Ranbp3l",3.27033190061912,0.647058823529412,2.11609711216531
0.00692227059113289,2.98422110257612,0.438,0.172,1,"aged","Ctnnbip1",2.96356351660032,0.607305936073059,1.79978971556092
0.00563256428432803,2.7135443855691,0.438,0.172,1,"aged","Macrod1",2.698260172379,0.607305936073059,1.63866941975528
0.0021917117012515,2.45597144349247,0.578,0.276,1,"aged","Wls",2.45058866214183,0.522491349480969,1.28041137710525
0.00799983770826207,2.3623697789312,0.438,0.172,1,"aged","Rlf",2.34347120409285,0.607305936073059,1.42320397326187
0.00547378823111701,2.26823305873775,0.469,0.172,1,"aged","Mettl7a1",2.2558172313154,0.633262260127932,1.42852391833832
0.0030397610308443,2.0871743848264,0.594,0.276,1,"aged","Cdh11",2.08082987346683,0.535353535353535,1.11397962922971
0.00175936022445069,2.03827802146829,0.797,0.586,1,"aged","Vegfa",2.03469195619095,0.26474278544542,0.538670016005383
