"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","p_FC","adj_diff","diff_pfc"
5.27362925231991e-06,2.98244589364593,1,0.611,0.170259120411148,"ENT","Alcam",2.98243016533202,0.389,1.16016533431416
2.10717218900995e-05,3.13328288400894,0.9,0.278,0.680300541221862,"ENT","Airn",3.1332168603434,0.691111111111111,2.165400985704
0.00725627401506034,14.4871339423445,0.333,0,1,"ENT","Il31ra",14.3820113287659,1,14.3820113287659
0.00438639524672668,14.4530212004489,0.367,0,1,"ENT","Asgr1",14.3896245369544,1,14.3896245369544
0.0015235168771873,13.9256084715181,0.433,0,1,"ENT","Ptgdr",13.9043925719866,1,13.9043925719866
0.00438639524672668,13.5199201858123,0.367,0,1,"ENT","Rilpl1",13.4606164721731,1,13.4606164721731
0.00725627401506034,13.3195227566079,0.333,0,1,"ENT","Polr2h",13.2228726497361,1,13.2228726497361
0.00725627401506034,13.2815159244745,0.333,0,1,"ENT","Gm28863",13.1851416055911,1,13.1851416055911
0.00438639524672668,13.0465584271187,0.367,0,1,"ENT","Smarcd3",12.9893310652478,1,12.9893310652478
0.00260811089386871,12.8678699613131,0.4,0,1,"ENT","Tgfb1i1",12.8343091294861,1,12.8343091294861
0.00260811089386871,12.4915007802968,0.4,0,1,"ENT","Mrps5",12.4589215610309,1,12.4589215610309
0.00126545022552943,7.01715540534113,0.5,0.056,1,"ENT","Coch",7.00827554445087,0.888,6.22334868347237
0.00253376178793588,6.30813032556788,0.467,0.056,1,"ENT","Fgl2",6.29214702599563,0.880085653104925,5.53762832480558
0.000736779522393571,5.05749455591062,0.533,0.056,1,"ENT","Fat4",5.05376829748721,0.894934333958724,4.52279076529343
0.000606016690007577,4.70283823722083,0.567,0.056,1,"ENT","Gm17276",4.69998823875867,0.901234567901234,4.23579186949855
5.78827258628824e-09,15.7456734607045,0.75,0,0.000186874380448316,"HIP - CA","Spata13",15.7456733695642,1,15.7456733695642
6.35714049964853e-07,5.68499932986295,0.75,0.023,0.0205240281031153,"HIP - CA","Supv3l1",5.684995715829,0.969333333333333,5.51065584721025
2.78342027557509e-06,15.7616301500311,0.5,0,0.0898627235969416,"HIP - CA","3830408C21Rik",15.7615862787902,1,15.7615862787902
3.73261192436556e-06,3.7673445533359,1,0.091,0.120507375978142,"HIP - CA","Fanci",3.7673304913007,0.909,3.42450341659234
2.33336882671328e-05,3.64470476162342,1,0.159,0.753328125704383,"HIP - CA","Srp68",3.64461971721868,0.841,3.06512518218091
0.00119008038345477,17.631502363087,0.25,0,1,"HIP - CA","Rspo1",17.6105194579939,1,17.6105194579939
0.00119008038345477,17.0920560769459,0.25,0,1,"HIP - CA","C1qc",17.0717151562958,1,17.0717151562958
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Efna4",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Fgr",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Naa25",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Gm15492",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Tpbgl",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Syt17",15.3312084658992,1,15.3312084658992
0.00119008038345477,15.3494755756781,0.25,0,1,"HIP - CA","Cdr2",15.3312084658992,1,15.3312084658992
