"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","p_FC","adj_diff","diff_pfc"
6.44061137597783e-14,0.463440421994004,1,1,2.07935138273444e-09,"ENT","Csmd1",0.463440421993975,0,0
2.03473277233451e-10,0.765623927006555,0.944,0.698,6.56913475548198e-06,"ENT","Fign",0.765623926850771,0.260593220338983,0.19951640466662
5.2735997214571e-09,0.838820636028995,0.847,0.631,0.000170258167007243,"ENT","Hes5",0.838820631605391,0.255017709563164,0.213914116206333
1.03361762458414e-08,0.348814134567409,1,1,0.00033370345009699,"ENT","Anks1b",0.348814130962004,0,0
1.03575458941724e-08,0.293329401529768,1,1,0.000334393369193356,"ENT","Dscam",0.293329398491595,0,0
2.13742277948728e-08,0.794947120174879,0.893,0.735,0.000690066944357468,"ENT","Pou3f1",0.794947103183498,0.176931690929451,0.140651335165725
2.81867515532537e-08,0.473061924720307,1,0.989,0.000910009273896794,"ENT","Nckap5",0.473061911386228,0.011,0.00520368102524851
7.81353181662021e-08,0.689357229555416,0.923,0.787,0.00252259874699584,"ENT","Nrg1",0.689357175692269,0.147345612134345,0.10157375503158
1.28899668143711e-07,1.40949114035033,0.413,0.19,0.00416152578601972,"ENT","Ccbe1",1.40949095866739,0.539951573849879,0.761056861459634
2.00279797838569e-07,0.531897206226342,1,0.993,0.00646603327321821,"ENT","Cntn4",0.531897099698077,0.00700000000000001,0.00372327969788654
2.26757810693953e-07,0.504752900821154,1,0.996,0.00732087591825428,"ENT","Rbfox1",0.504752786364492,0.004,0.00201901114545797
1.50218027715935e-06,0.684434913449927,0.413,0.187,0.0484978902480897,"ENT","B130024G19Rik",0.684433885305299,0.547215496368039,0.374532828278444
1.6522261818774e-06,0.533728794997536,0.98,0.97,0.0533421222819119,"ENT","Mir9-3hg",0.533727913156847,0.0102040816326531,0.00544620319547804
1.69346423657079e-06,0.338590129742828,0.995,1,0.0546734928776879,"ENT","Ptprt",0.338589556352552,0.005,0.00169294778176276
1.88686624368682e-06,0.651773426958759,0.954,0.903,0.060917476677429,"ENT","Plppr1",0.651772197149481,0.0534591194968553,0.034843167772142
1.2570628102569e-07,16.6569321567148,0.065,0,0.0040584272829144,"HIP","4932411K12Rik",16.6569300628338,1,16.6569300628338
1.2570628102569e-07,15.299325078811,0.065,0,0.0040584272829144,"HIP","Gm13184",15.2993231555898,1,15.2993231555898
1.2570628102569e-07,15.1841462733909,0.065,0,0.0040584272829144,"HIP","Gata2",15.1841443646484,1,15.1841443646484
1.2570628102569e-07,14.3256166860366,0.065,0,0.0040584272829144,"HIP","Sla2",14.3256148852166,1,14.3256148852166
1.2570628102569e-07,13.8689465775289,0.065,0,0.0040584272829144,"HIP","Ttr",13.8689448341152,1,13.8689448341152
1.2570628102569e-07,13.8121547101833,0.065,0,0.0040584272829144,"HIP","Atg9b",13.8121529739087,1,13.8121529739087
1.2570628102569e-07,13.7207445790676,0.065,0,0.0040584272829144,"HIP","Gm15290",13.7207428542838,1,13.7207428542838
1.34528963383595e-06,1.27735344887986,0.71,0.328,0.0434326758283937,"HIP","Camk2a",1.27735173046951,0.538028169014084,0.68725121273148
9.37701848441465e-06,3.34188827918337,0.161,0.021,0.302737041769327,"HIP","Gm47018",3.3418569422352,0.869565217391304,2.90596255846539
1.47245200331815e-05,1.16932291797914,0.968,0.88,0.475381129271264,"HIP","Fth1",1.16930570026041,0.0909090909090909,0.106300518205492
1.8715349603507e-05,3.66623276164213,0.097,0.007,0.604225061949224,"HIP","Patl2",3.66616414681427,0.927835051546392,3.40159560013695
1.93202707049264e-05,4.44692690944232,0.097,0.007,0.62375493970855,"HIP","Lpar1",4.44684099361062,0.927835051546392,4.12593494252532
2.05864319119055e-05,3.31495494843684,0.097,0.007,0.664632954275869,"HIP","Ssc5d",3.3148867053425,0.927835051546392,3.07566807712191
2.91972436747677e-05,1.25793009128954,0.903,0.797,0.942633012039876,"HIP","AY036118",1.25789336319814,0.117386489479513,0.147659686045407
2.97964651247793e-05,7.20231090920811,0.065,0.002,0.9619788765535,"HIP","Pik3c2g",7.20209630580229,0.969230769230769,6.98049334254683
1.77724039368339e-22,1.98675536943803,0.859,0.468,5.73782061100683e-18,"HIP - CA","Pmepa1",1.98675536943803,0.455180442374854,0.904332187951421
1.39313822151139e-17,2.77537941866942,0.467,0.125,4.49774674814953e-13,"HIP - CA","Hpca",2.77537941866942,0.732334047109208,2.03250484193778
2.50881937505763e-13,1.63194372100257,0.681,0.365,8.09972335237356e-09,"HIP - CA","Nrgn",1.63194372100216,0.464023494860499,0.75726022883507
7.82941505762155e-13,1.80692427032475,0.519,0.201,2.52772665135312e-08,"HIP - CA","Epha6",1.80692427032334,0.61271676300578,1.1071327899091
4.55730492004076e-12,1.38968824493038,0.748,0.468,1.47132589343516e-07,"HIP - CA","Ncdn",1.38968824492405,0.374331550802139,0.520204155853922
5.14036794861829e-11,0.856485337406987,1,1,1.65956779221141e-06,"HIP - CA","Tmsb4x",0.856485337362961,0,0
8.9710540635073e-11,0.521444542234066,1,1,2.89630480440333e-06,"HIP - CA","mt-Nd4",0.521444542187287,0,0
1.67163467158116e-10,0.543481808301875,1,1,5.39687253719976e-06,"HIP - CA","mt-Nd2",0.543481808211025,0,0
4.07973309614762e-10,2.52935664560156,0.215,0.033,1.31714183009126e-05,"HIP - CA","Cnn2",2.52935664456965,0.846511627906977,2.14112981075199
4.56992299888314e-10,1.96538246626363,0.474,0.207,1.47539964018942e-05,"HIP - CA","Grin2a",1.96538246536547,0.563291139240506,1.10708252795903
4.02310425671478e-09,1.71390023248341,0.274,0.07,0.000129885920928037,"HIP - CA","Bmp4",1.71390022558821,0.744525547445255,1.27604250372261
1.1844039705817e-08,0.742629862884264,0.956,0.897,0.0003823848219023,"HIP - CA","Neu4",0.742629854088527,0.0617154811715481,0.04583175877743
3.7305574794649e-08,0.768686490347195,0.896,0.745,0.00120441048224524,"HIP - CA","Lbh",0.768686461670903,0.168526785714286,0.129544258607485
6.06684858356358e-08,1.26532952188766,0.533,0.28,0.0019586820652035,"HIP - CA","Camk2a",1.26532944512204,0.474671669793621,0.600616040555113
6.09496516053896e-08,1.30134387892431,0.481,0.231,0.00196775950208,"HIP - CA","Grin2b",1.30134379960785,0.51975051975052,0.676374116220297
0.00773539510886019,13.7840541088451,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Stat4",13.6774290041113,1,13.6774290041113
0.00108685215467431,13.0540488992636,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Gm48984",13.0398610780902,1,13.0398610780902
0.00773539510886019,12.99814185985,0.02,0,1,"PAR-POST-PRE-SUB-ProS","2310016G11Rik",12.897596096883,1,12.897596096883
0.00773539510886019,12.9577199756453,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Emilin3",12.8574868919238,1,12.8574868919238
0.00108685215467431,12.9511341184793,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Scarf2",12.9370581504571,1,12.9370581504571
0.00773539510886019,12.9403463349029,0.02,0,1,"PAR-POST-PRE-SUB-ProS","E030037K01Rik",12.8402476431569,1,12.8402476431569
0.00773539510886019,12.8996467287312,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Gm42889",12.7998628645198,1,12.7998628645198
0.00108685215467431,12.7761470709328,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Col1a2",12.7622612879604,1,12.7622612879604
0.00773539510886019,12.7733990441731,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Gpr101",12.6745917556833,1,12.6745917556833
0.00108685215467431,12.7515148010336,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Nts",12.7376557896967,1,12.7376557896967
0.00108685215467431,12.7286792323455,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Nxph3",12.7148450398956,1,12.7148450398956
0.00773539510886019,12.7266824531355,0.02,0,1,"PAR-POST-PRE-SUB-ProS","4931413K12Rik",12.6282365359355,1,12.6282365359355
0.00773539510886019,12.7231078221637,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Adamts8",12.6246895561467,1,12.6246895561467
0.00773539510886019,12.7094984885216,0.02,0,1,"PAR-POST-PRE-SUB-ProS","Gm48596",12.6111854960774,1,12.6111854960774
0.00108685215467431,12.708809641872,0.029,0,1,"PAR-POST-PRE-SUB-ProS","Gm30771",12.6949970447293,1,12.6949970447293
